struct_id,strength,trade_name,applicant,appl_type,appl_no,approval_date,type,dose_form,route,exclusivity_date,description
4318,EQ 20MG BASE,GILOTRIF,BOEHRINGER INGELHEIM,N,201292,2013-07-12,RX,TABLET,ORAL,2025-10-07,PEDIATRIC EXCLUSIVITY
4947,372MG,CRESEMBA,ASTELLAS,N,207501,2015-03-06,RX,POWDER,INTRAVENOUS,2022-03-06,TREATMENT OF INVASIVE ASPERGILLOSIS
5469,40MG,WELIREG,MERCK SHARP DOHME,N,215383,2021-08-13,RX,TABLET,ORAL,2028-08-13,"TREATMENT OF ADULT PATIENTS WITH VON HIPPEL-LINDAU (VHL) DISEASE WHO REQUIRE THERAPY FOR ASSOCIATED RENAL CELL CARCINOMA (RCC), CENTRAL NERVOUS SYSTEM (CNS) HEMANGIOBLASTOMAS, OR PANCREATIC NEUORENDOCRINE TUMORS (PNET), NOT REQUIRING IMMEDIATE SURGERY"
5716,EQ 200MG BASE/VIAL,REZZAYO,CIDARA THERAPS,N,217417,2023-03-22,RX,POWDER,INTRAVENOUS,2033-03-22,GENERATING ANTIBIOTIC INCENTIVES NOW
3317,2.5MG,REVLIMID,CELGENE,N,021880,2011-12-21,RX,CAPSULE,ORAL,2024-02-22,"TREATMENT OF MULTIPLE MYELOMA (MM), AS MAINTENANCE FOLLOWING AUTOLOGOUS HEMATOPOIETIC STEM CELL TRANSPLANTATION (AUTO-HSCT)"
4190,EQ 20MG BASE,JAKAFI,INCYTE CORP,N,202192,2011-11-16,RX,TABLET,ORAL,2026-11-24,PEDIATRIC EXCLUSIVITY
5430,EQ 110MG BASE,ORLADEYO,BIOCRYST,N,214094,2020-12-03,RX,CAPSULE,ORAL,2025-12-03,NEW CHEMICAL ENTITY
228,20MG,KYNMOBI,SUMITOMO PHARMA AM,N,210875,2020-05-21,DISCN,FILM,SUBLINGUAL,2023-05-21,NEW PRODUCT
5471,EQ 40MG BASE,EXKIVITY,TAKEDA PHARMS USA,N,215310,2021-09-15,RX,CAPSULE,ORAL,2028-09-15,"TREATMENT OF ADULT PATIENTS WITH LOCALLY ADVANCED OR METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WITH EPIDERMAL GROWTH FACTOR RECEPTOR (EGFR) EXON 20 INSERTION MUTATIONS, AS DETECTED BY AN FDA-APPROVED TEST, WHOSE DISEASE HAS PROGRESSED ON OR AFTER PLATINUM-BASED CHEMOTHERAPY"
5267,0.25MG/0.5ML (0.25MG/0.5ML),WEGOVY,NOVO,N,215256,2021-06-04,RX,SOLUTION,SUBCUTANEOUS,2025-12-23,NEW PATIENT POPULATION
5048,EQ 4.45MG BASE,WAKIX,HARMONY,N,211150,2019-08-14,RX,TABLET,ORAL,2024-08-14,NEW CHEMICAL ENTITY
4166,30MG,ELLA,LAB HRA PHARMA,N,022474,2010-08-13,RX,TABLET,ORAL,2024-06-24,REVISIONS TO THE LABELING TO INCLUDE RESULTS FROM CLINICAL STUDYHRA2914-5016
5156,2.1-5.5mCi/ML,NETSPOT,AAA USA INC,N,208547,2016-06-01,RX,POWDER,INTRAVENOUS,2023-06-01,"FOR USE AFTER RADIOLABELING WITH GA 68, WITH POSITRON EMISSION TOMOGRAPHY (PET) FOR LOCALIZATION OF SOMATOSTATIN RECEPTOR POSITIVE NEUROENDOCRINE TUMORS (NETS) IN ADULT AND PEDIATRIC PATIENTS."
4405,1.875GM/PACKET **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,WELCHOL,COSETTE,N,022362,2009-10-02,DISCN,FOR SUSPENSION,ORAL,2024-10-20,INFORMATION ADDED TO SECTION 8.4 OF THE LABELING TO DESCRIBE THE RESULTS FROM PEDIATRIC STUDIES
3909,5%;1.2%,CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE,ENCUBE,A,212433,2021-04-28,RX,GEL,TOPICAL,2023-03-13,COMPETITIVE GENERIC THERAPY
157,EQ 590MG BASE/8.4ML,ARIKAYCE KIT,INSMED INC,N,207356,2018-09-28,RX,"SUSPENSION, LIPOSOMAL",INHALATION,2025-09-28,TX OF MAC LUNG DISEASE IN ADULTS WITH LIMITED OR NO ALTERNATIVE TX OPTIONS AS PART OF A COMBO ANTIBACTERIAL DRUG REGIMEN WHO DO NOT ACHIEVE NEGATIVE SPUTUM CULTURES AFTER A MINIMUM OF 6 CONSECUTIVE MONTHS OF A MULTIDRUG BACKGROUND REGIMEN THERAPY
5457,1080MG/20ML (54MG/ML),EMPAVELI,APELLIS PHARMS,N,215014,2021-05-14,RX,SOLUTION,SUBCUTANEOUS,2028-05-14,TREATMENT OF ADULT PATIENTS WITH PAROXYSMAL NOCTURNAL HEMOGLOBINURIA (PNH)
3317,15MG,REVLIMID,CELGENE,N,021880,2006-06-29,RX,CAPSULE,ORAL,2026-05-28,INDICATED IN COMBINATION WITH A RITUXIMAB PRODUCT FOR THE TREATMENT OF ADULT PATIENTS WITH PREVIOUSLY TREATED MARGINAL ZONE LYMPHOMA (MZL)
1725,500MG;EQ 50MG BASE,JANUMET XR,MERCK SHARP DOHME,N,202270,2012-02-02,RX,"TABLET, EXTENDED RELEASE",ORAL,2023-12-04,ADDITION OF CLINICAL INFORMATION OBTAINED FROM A PEDIATRIC TRIAL TO SECTION 8.4 OF THE LABELING
5202,4MG,OLUMIANT,ELI LILLY AND CO,N,207924,2022-05-10,RX,TABLET,ORAL,2023-05-31,NEW CHEMICAL ENTITY
4190,EQ 25MG BASE,JAKAFI,INCYTE CORP,N,202192,2011-11-16,RX,TABLET,ORAL,2026-11-24,PEDIATRIC EXCLUSIVITY
1118,5MG,AFINITOR,NOVARTIS,N,022334,2009-03-30,RX,TABLET,ORAL,2023-02-26,"TREATMENT OF ADULT PATIENTS WITH PROGRESSIVE, WELL-DIFFERENTIATED, NON-FUNCTIONAL, NEUROENDOCRINE TUMORS (NET) OF GASTROINTESTINAL (GI) OR LUNG ORIGIN, (EXCLUDING PANCREATIC) WITH UNRESECTABLE, LOCALLY ADVANCED OR METASTATIC DISEASE"
4634,14MG,TERIFLUNOMIDE,WATSON LABS TEVA,A,209549,2018-07-27,DISCN,TABLET,ORAL,2023-09-08,PATENT CHALLENGE
5259,200MG,VERZENIO,ELI LILLY AND CO,N,208716,2017-09-28,RX,TABLET,ORAL,2024-10-12,NEW PATIENT POPULATION
785,80MG,SPRYCEL,BRISTOL MYERS SQUIBB,N,021986,2010-10-28,RX,TABLET,ORAL,2025-12-21,INDICATED FOR THE TREATMENT OF PEDIATRIC PATIENTS 1 YEAR OF AGE AND OLDER WITH NEWLY DIAGNOSED PHILADELPHIA CHROMOSOME-POSITIVE ACUTE LYMPHOBLASTIC LEUKEMIA (ALL) IN COMBINATION WITH CHEMOTHERAPY
4182,20MG,XARELTO,JANSSEN PHARMS,N,022406,2011-11-04,RX,TABLET,ORAL,2023-09-10,PEDIATRIC EXCLUSIVITY
4318,EQ 40MG BASE,GILOTRIF,BOEHRINGER INGELHEIM,N,201292,2013-07-12,RX,TABLET,ORAL,2025-10-07,PEDIATRIC EXCLUSIVITY
5329,EQ 1.75MG BASE/0.3ML (EQ 1.75MG BASE/0.3 ML),VYLEESI (AUTOINJECTOR),PALATIN TECHNOLOGIES,N,210557,2019-06-21,RX,SOLUTION,SUBCUTANEOUS,2024-06-21,NEW CHEMICAL ENTITY
5339,200MG,INPEFA,LEXICON PHARMS INC,N,216203,2023-05-26,RX,TABLET,ORAL,2028-05-26,NEW CHEMICAL ENTITY
841,6.25MG;6.25MG;6.25MG;6.25MG,MYDAYIS,TAKEDA PHARMS USA,N,022063,2017-06-20,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2023-03-13,PEDIATRIC EXCLUSIVITY
865,25MG,ZIPSOR,ASSERTIO,N,022202,2009-06-16,RX,CAPSULE,ORAL,2024-05-25,NEW PATIENT POPULATION
1349,0.05%,LEXETTE,MAYNE PHARMA,N,210566,2018-05-24,RX,"AEROSOL, FOAM",TOPICAL,2024-08-18,NEW PATIENT POPULATION
4874,10%,JUBLIA,BAUSCH,N,203567,2014-06-06,RX,SOLUTION,TOPICAL,2023-04-27,NEW PATIENT POPULATION
4811,45MG;200MG/PACKET,HARVONI,GILEAD SCIENCES INC,N,212477,2019-08-28,RX,PELLETS,ORAL,2026-08-28,"TREATMENT OF PEDIATRIC PATIENTS 3 YEARS OF AGE AND OLDER WITH CHRONIC HCV GENOTYPE 1 OR 4 INFECTION WHO ARE LIVER TRANSPLANT RECIPIENTS WITHOUT CIRRHOSIS OR WITH COMPENSATED CIRRHOSIS, FOR USE IN COMBINATION WITH RIBAVIRIN"
4184,90MG,BRILINTA,ASTRAZENECA,N,022433,2011-07-20,RX,TABLET,ORAL,2025-11-09,PEDIATRIC EXCLUSIVITY
5355,200MG,XCOPRI,SK LIFE,N,212839,2020-03-10,RX,TABLET,ORAL,2025-03-10,NEW CHEMICAL ENTITY
1845,20MG/5ML,MORPHINE SULFATE,HIKMA,N,022195,2008-03-17,RX,SOLUTION,ORAL,2024-06-02,NEW PATIENT POPULATION
785,100MG,SPRYCEL,BRISTOL MYERS SQUIBB,N,021986,2008-05-30,RX,TABLET,ORAL,2025-05-09,PEDIATRIC EXCLUSIVITY
179,10MG/4ML (2.5MG/ML),BARHEMSYS,ACACIA,N,209510,2020-09-01,RX,SOLUTION,INTRAVENOUS,2025-02-26,NEW CHEMICAL ENTITY
852,5MG/SPRAY,VALTOCO,NEURELIS INC,N,211635,2020-01-10,RX,SPRAY,NASAL,2023-01-10,NEW PRODUCT
835,EQ 400MCG BASE/100ML (EQ 4MCG BASE/ML),PRECEDEX,HOSPIRA,N,021038,2013-03-13,RX,INJECTABLE,INJECTION,2025-12-16,NEW PATIENT POPULATION
5291,200MG,TPOXX,SIGA TECHNOLOGIES,N,208627,2018-07-13,RX,CAPSULE,ORAL,2025-07-13,INDICATED FOR THE TREATMENT OF HUMAN SMALLPOX DISEASE CAUSED BY VARIOLA VIRUS IN ADULTS AND PEDIATRIC PATIENTS WEIGHING AT LEAST 13 KG
1725,12.5MG;500MG,SYNJARDY,BOEHRINGER INGELHEIM,N,206111,2015-08-26,RX,TABLET,ORAL,2026-06-20,NEW PATIENT POPULATION
3483,300MG/16.7ML (18MG/ML),NOXAFIL,MERCK SHARP DOHME,N,205596,2014-03-13,RX,SOLUTION,INTRAVENOUS,2024-05-31,NEW PATIENT POPULATION
5414,50MG,ZOKINVY,EIGER BIOPHARMS,N,213969,2020-11-20,RX,CAPSULE,ORAL,2025-11-20,NEW CHEMICAL ENTITY
5393,40MG,RETEVMO,LOXO ONCOL ELI LILLY,N,213246,2020-05-08,RX,CAPSULE,ORAL,2027-05-08,INDICATED FOR THE TREATMENT OF ADULT PATIENTS WITH METASTATIC RET FUSION-POSITIVE NON-SMALL CELL LUNG CANCER (NSCLC)
5244,50MG;20MG/PACKET,MAVYRET,ABBVIE,N,215110,2021-06-10,RX,PELLETS,ORAL,2023-04-10,INFORMATION ADDED TO THE LABELING REGARDING SAFETY AND EFFICACY IN SUBJECTS WITH HCV SUBTYPE 3B INFECTION
4228,"75MG;75MG, 50MG",SYMDEKO (COPACKAGED),VERTEX PHARMS INC,N,210491,2019-06-21,RX,TABLET,ORAL,2025-02-12,TREATMENT OF PATIENTS WITH CYSTIC FIBROSIS AGED 12 YEARS AND OLDER WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION OR WHO HAVE AT LEAST ONE MUTATION IN THE CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR GENE RESPONSIVE TO TEZACAFTOR/IVACAFTOR
5292,250MG,TIBSOVO,SERVIER,N,211192,2018-07-20,RX,TABLET,ORAL,2025-05-25,"IN COMBINATION WITH AZACITIDINE OR AS MONOTHERAPY FOR THE TREATMENT OFNEWLY DIAGNOSED ACUTE MYELOID LEUKEMIA (AML) WITH A SUSCEPTIBLE ISOCITRATE DEHYDROGENASE-1 (IDH1) MUTATION AS DETECTED BY AN FDA-APPROVED TEST IN ADULTS 75 YEARS OR OLDER, OR WHO HAVE COMORBIDITIES THAT PRECLUDE USE OF INTENSIVE INDUCTION CHEMOTHERAPY"
4299,150MG,TYBOST,GILEAD SCIENCES INC,N,203094,2014-09-24,RX,TABLET,ORAL,2026-08-22,INDICATED TO INCREASE SYSTEMIC EXPOSURE OF ATAZANAVIR IN COMBINATION WITH OTHER ANTIRETROVIRAL AGENTS IN THE TREATMENT OF HIV-1 INFECTION IN PEDIATRIC PATIENTS WEIGHING AT LEAST 35 KG
5226,6MG,AUSTEDO,TEVA BRANDED PHARM,N,208082,2017-04-03,RX,TABLET,ORAL,2024-04-03,TREATMENT OF CHOREA ASSOCIATED WITH HUNTINGTONS DISEASE
5460,10MG;EQ 10MG BASE,LYBALVI,ALKERMES INC,N,213378,2021-05-28,RX,TABLET,ORAL,2026-05-28,NEW CHEMICAL ENTITY
2552,EQ 1MG BASE,ASTAGRAF XL,ASTELLAS,N,204096,2013-07-19,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2025-05-24,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
4199,0.9GM/BOT;178.7GM/BOT;1.12GM/BOT;0.5GM/BOT;7.3GM/BOT,SUFLAVE,BRAINTREE LABS,N,215344,2023-06-15,RX,FOR SOLUTION,ORAL,2026-06-15,NEW PRODUCT
4215,2%;70%,SOLUPREP S,3M HEALTH CARE,N,208288,2018-08-08,OTC,SOLUTION,TOPICAL,2026-01-20,REVISIONS TO THE LABELING TO DESCRIBE MODIFIED FORMULATION BASED ON RESULTS OF STUDIES EM-05-014624 AND EM-05-014815
4830,12.5MG;1GM,SYNJARDY,BOEHRINGER INGELHEIM,N,206111,2015-08-26,RX,TABLET,ORAL,2026-06-20,NEW PATIENT POPULATION
465,0.064%;0.005%,WYNZORA,MC2,N,213422,2020-07-20,RX,CREAM,TOPICAL,2023-07-20,NEW DOSAGE FORM
4175,5MG;1GM,JENTADUETO XR,BOEHRINGER INGELHEIM,N,208026,2016-05-27,RX,"TABLET, EXTENDED RELEASE",ORAL,2026-06-20,"REVISIONS TO THE PEDIATRIC USE SUBSECTION OF LABELING TO INCLUDE THE RESULTS FROM CLINICAL STUDY 1218-0091, CONDUCTED TO FULFILL A PEDIATRIC WRITTEN REQUEST"
1802,5MG/SPRAY,NAYZILAM,UCB INC,N,211321,2019-05-17,RX,SPRAY,NASAL,2026-05-17,"ACUTE TREATMENT OF INTERMITTENT, STEREOTYPIC EPISODES OF FREQUENT SEIZURE ACTIVITY (I.E., SEIZURE CLUSTERS, ACUTE REPETITIVE SEIZURES) THAT ARE DISTINCT FROM A PATIENTS USUAL SEIZURE PATTERN IN PATIENTS WITH EPILEPSY 12 YEARS OF AGE AND OLDER"
353,0.064%;0.005%,ENSTILAR,LEO PHARMA AS,N,207589,2015-10-16,RX,"AEROSOL, FOAM",TOPICAL,2023-01-30,PEDIATRIC EXCLUSIVITY
4188,1GM,FERRIPROX,CHIESI,N,212269,2020-05-19,RX,TABLET,ORAL,2028-04-30,TREATMENT OF TRANSFUSIONAL IRON OVERLOAD IN PEDIATRIC PATIENTS 8 YEARS OF AGE AND OLDER WITH THALASSEMIA SYNDROMES
3483,300MG,NOXAFIL POWDERMIX KIT,MSD MERCK CO,N,214770,2021-05-31,RX,"FOR SUSPENSION, DELAYED RELEASE",ORAL,2024-05-31,NEW PRODUCT
4882,20MG,NOURIANZ,KYOWA KIRIN,N,022075,2019-08-27,RX,TABLET,ORAL,2024-08-27,NEW CHEMICAL ENTITY
4801,EQ 75MG BASE,TAFINLAR,NOVARTIS,N,202806,2013-05-29,RX,CAPSULE,ORAL,2025-04-30,"TRAMETINIB IS INDICATED, IN COMBINATION WITH DABRAFENIB, FOR THE ADJUVANT TREATMENT OF PATIENTS WITH MELANOMA WITH BRAF V600E OR V600K MUTATIONS, AS DETECTED BY AN FDA-APPROVED TEST, AND INVOLVEMENT OF LYMPH NODE(S), FOLLOWING COMPLETE RESECTION"
4182,10MG,XARELTO,JANSSEN PHARMS,N,022406,2011-07-01,RX,TABLET,ORAL,2025-02-23,PEDIATRIC EXCLUSIVITY
4801,EQ 75MG BASE,TAFINLAR,NOVARTIS,N,202806,2013-05-29,RX,CAPSULE,ORAL,2024-06-22,"DABRAFENIB IN COMBINATION WITH TRAMETINIB, FOR THE TX. OF PTS WITH METASTATIC NON-SMALL CELL LUNG CANCER  WITH BRAF V600E MUTATION AS DETECTED BY AN FDA-APPROVED TEST"
1767,55MG,ADHANSIA XR,PURDUE PHARMA LP,N,212038,2019-02-27,DISCN,"CAPSULE, EXTENDED RELEASE",ORAL,2024-06-28,LABELING REVISIONS RELATED TO CLINICAL STUDIES
5244,50MG;20MG/PACKET,MAVYRET,ABBVIE,N,215110,2021-06-10,RX,PELLETS,ORAL,2023-03-26,PEDIATRIC EXCLUSIVITY
777,EQ 500MG BASE/VIAL,DALVANCE,ABBVIE,N,021883,2014-05-23,RX,POWDER,INTRAVENOUS,2019-05-23,NEW CHEMICAL ENTITY
5349,EQ 50MG BASE,IBSRELA,ARDELYX INC,N,211801,2019-09-12,RX,TABLET,ORAL,2024-09-12,NEW CHEMICAL ENTITY
4810,70MG,IMBRUVICA,PHARMACYCLICS LLC,N,205552,2017-12-20,RX,CAPSULE,ORAL,2023-05-06,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
2711,56MG;44MG,SEGLENTIS,KOWA PHARMS,N,213426,2021-10-15,RX,TABLET,ORAL,2024-10-15,NEW PRODUCT
605,3%,IHEEZO,HARROW EYE,N,216227,2022-09-27,RX,GEL,OPHTHALMIC,2025-09-27,NEW PRODUCT
5495,EQ 20MG BASE,SCEMBLIX,NOVARTIS,N,215358,2021-10-29,RX,TABLET,ORAL,2028-10-29,"TREATMENT OF ADULT PATIENTS WITH PHILADELPHIA CHROMOSOME-POSITIVE CHRONIC MYELOID LEUKEMIA (PH+ CML) IN CHRONIC PHASE (CP), PREVIOUSLY TREATED WITH TWO OR MORE TYROSINE KINASE INHIBITORS (TKIS)"
5343,EQ 200MG BASE,TURALIO,DAIICHI SANKYO INC,N,211810,2019-08-02,DISCN,CAPSULE,ORAL,2026-08-02,INDICATED FOR THE TREATMENT OF ADULT PATIENTS WITH SYMPTOMATIC TENOSYNOVIAL GIANT CELL TUMOR (TGCT) ASSOCIATED WITH SEVERE MORBIDITY OR FUNCTIONAL LIMITATIONS AND NOT AMENABLE TO IMPROVEMENT WITH SURGERY
5133,100MG,VENCLEXTA,ABBVIE,N,208573,2016-04-11,RX,TABLET,ORAL,2025-06-08,"INDICATED FOR THE TREATMENT OF PATIENTS WITH CHRONIC LYMPHOCYTIC LEUKEMIA (CLL) OR SMALL LYMPHOCYTIC LYMPHOMA (SLL), WITH OR WITHOUT 17P DELETION, WHO HAVE RECEIVED AT LEAST ONE PRIOR THERAPY"
4110,90MG,JYNARQUE,OTSUKA,N,204441,2018-04-23,RX,TABLET,ORAL,2025-04-23,INDICATED TO SLOW KIDNEY FUNCTION DECLINE IN ADULTS AT RISK OF RAPIDLY PROGRESSING AUTOSOMAL DOMINANT POLYCYSTIC KIDNEY DISEASE (ADPKD)
5259,150MG,VERZENIO,ELI LILLY AND CO,N,208716,2017-09-28,RX,TABLET,ORAL,2024-10-12,NEW PATIENT POPULATION
4811,200MG;50MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2020-03-19,RX,TABLET,ORAL,2028-06-10,"FOR TREATMENT OF PEDIATRIC PATIENTS 3 YEARS OF AGE TO LESS THAN 6 YEARS OF AGE WEIGHING LESS THAN 17 KG WITH CHRONIC HEPATITIS C VIRUS (HCV) GENOTYPE 1, 2, 3, 4, 5, OR 6 INFECTION: WITHOUT CIRRHOSIS OR WITH COMPENSATED CIRRHOSIS; OR WITH DECOMPENSATED CIRRHOSIS FOR USE IN COMBINATION WITH RIBAVIRIN"
4810,140MG,IMBRUVICA,PHARMACYCLICS LLC,N,205552,2013-11-13,RX,CAPSULE,ORAL,2025-02-02,PEDIATRIC EXCLUSIVITY
3128,360MG,JADENU SPRINKLE,NOVARTIS,N,207968,2017-05-18,RX,GRANULE,ORAL,2023-07-23,REVISIONS TO THE LABELING TO INCLUDE RESULTS FROM CLINICAL STUDY ICL670E2419 (THETIS TRIAL) TO SUPPORT PMR 3342-2 AND 3342-3
5392,EQ 150MG BASE,TABRECTA,NOVARTIS PHARM,N,213591,2020-05-06,RX,TABLET,ORAL,2027-05-06,INDICATED FOR THE TREATMENT OF ADULT PATIENTS WITH METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WHOSE TUMORS HAVE A MUTATION THAT LEADS TO MESENCHYMAL-EPITHELIAL TRANSITION (MET) EXON 14 SKIPPING AS DETECTED BY AN FDA-APPROVED TEST
5297,45MG,VIZIMPRO,PFIZER,N,211288,2018-09-27,RX,TABLET,ORAL,2025-09-27,INDICATED FOR THE FIRST-LINE TREATMENT OF PATIENTS WITH METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WITH EPIDERMAL GROWTH FACTOR (EGFR) EXON 19 DELETION OR EXON 21 L858R SUBSTITUTION MUTATIONS AS DETECTED BY AN FDA-APPROVED TEST
793,18MG,EMFLAZA,PTC THERAP,N,208684,2017-02-09,RX,TABLET,ORAL,2026-06-07,TREATMENT OF DUCHENE MUSCULAR DYSTROPHY IN PATIENTS 2 YEARS OF AGE TO LESS THAN 5 YEARS OF AGE
4922,EQ 1GM BASE/VIAL;EQ 0.5GM BASE/VIAL,ZERBAXA,CUBIST PHARMS LLC,N,206829,2014-12-19,RX,POWDER,INTRAVENOUS,2025-04-21,NEW PATIENT POPULATION
5289,75MG,BRAFTOVI,ARRAY BIOPHARMA INC,N,210496,2018-06-27,RX,CAPSULE,ORAL,2025-06-27,"ENCORAFENIB IS INDICATED IN COMBINATION WITH BINIMETINIB, FOR THE TREATMENT OF PATIENTS WITH UNRESECTABLE OR METASTATIC MELANOMA WITH A BRAF V600E OR V600K MUTATION, AS DETECTED BY AN FDA-APPROVED TEST"
4811,400MG;100MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2016-06-28,RX,TABLET,ORAL,2023-09-19,PEDIATRIC EXCLUSIVITY
5468,1.2MG,BYLVAY,ALBIREO,N,215498,2021-07-20,RX,CAPSULE,ORAL,2030-06-13,TREATMENT OF CHOLESTATIC PRURITUS IN PATIENTS 12 MONTHS OF AGE AND OLDER WITH ALAGILLE SYNDROME (ALGS)
4318,EQ 30MG BASE,GILOTRIF,BOEHRINGER INGELHEIM,N,201292,2013-07-12,RX,TABLET,ORAL,2023-04-15,"TREATMENT OF PATIENTS WITH METASTATIC, SQUAMOUS, NON-SMALL CELL LUNG CANCER PROGRESSING AFTER PLATINUM-BASED CHEMOTHERAPY"
4810,70MG,IMBRUVICA,PHARMACYCLICS LLC,N,205552,2017-12-20,RX,CAPSULE,ORAL,2023-03-04,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
4830,10MG;1GM,SYNJARDY XR,BOEHRINGER INGELHEIM,N,208658,2016-12-09,RX,"TABLET, EXTENDED RELEASE",ORAL,2026-06-20,REVISIONS TO THE LABELING TO INCLUDE RESULTS FROM PROTOCOL 1218- 0091
5382,180MG;10MG,NEXLIZET,ESPERION THERAPS INC,N,211617,2020-02-26,RX,TABLET,ORAL,2023-02-26,NEW PRODUCT
5343,EQ 125MG BASE,TURALIO,DAIICHI SANKYO INC,N,211810,2022-10-14,RX,CAPSULE,ORAL,2026-08-02,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
4944,EQ 25MG BASE,VEMLIDY,GILEAD SCIENCES INC,N,208464,2016-11-10,RX,TABLET,ORAL,2023-08-22,INFORMATION ADDED TO THE LABELING TO DESCRIBE STUDY GS-US-320-4035 IN VIROLOGICALLY SUPPRESSED ADULTS W/ CHRONIC HEP B INFECTION WHO SWITCHED FROM TENOFOVIR DISOPROXIL FUMARATE TO TENOFOVIR ALFAENAMIDE
4866,150MG,ZYKADIA,NOVARTIS,N,205755,2014-04-29,DISCN,CAPSULE,ORAL,2024-05-26,TREATMENT OF PATIENTS WITH METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WHOSE TUMORS ARE ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE AS DETECTED BY AN FDA-APPROVED TEST
5379,50MG,AYVAKIT,BLUEPRINT MEDICINES,N,212608,2021-06-16,RX,TABLET,ORAL,2024-06-16,"TREATMENT OF ADULT PATIENTS WITH ADVANCED SYSTEMIC MASTOCYTOSIS (ADVSM), INCLUDING PATIENTS WITH AGGRESSIVE SYSTEMIC MASTOCYTOSIS (ASM) AND SYSTEMIC MASTOCYTOSIS WITH AN ASSOCIATED HEMATOLOGICAL NEOPLASM (SM-AHN)"
785,70MG,SPRYCEL,BRISTOL MYERS SQUIBB,N,021986,2006-06-28,RX,TABLET,ORAL,2026-06-21,PEDIATRIC EXCLUSIVITY
4304,5MG,FARXIGA,ASTRAZENECA AB,N,202293,2014-01-08,RX,TABLET,ORAL,2026-05-08,LABELING REVISIONS RELATED TO STUDY D1699CC00001
5267,0.5MG/0.5ML (0.5MG/0.5ML),WEGOVY,NOVO,N,215256,2021-06-04,RX,SOLUTION,SUBCUTANEOUS,2025-12-23,NEW PATIENT POPULATION
