struct_id,strength,patent_no,description,trade_name,applicant,appl_type,appl_no,type,dose_form,route,approval_date,patent_expire_date
4913,EQ 200MG BASE;8.33MG;50MG;33.33MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,9006387,TREATMENT OF HCV INFECTION USING OMBITASVIR,VIEKIRA XR,ABBVIE,N,208624,DISCN,"TABLET, EXTENDED RELEASE",ORAL,2016-07-22,2030-06-10
5128,500MG IRON/10ML (50MG IRON/ML),8895612,METHOD OF TREATING IDA IN ADULT PATIENTS WITH NON-DIALYSIS DEPENDENT CHRONIC KIDNEY DISEASE & WEIGHING AT LEAST 40 KG BY INTRAVENOUSLY ADMINISTERING AT LEAST ABOUT 0.6 GRAMS OF IRON AS FERRIC CARBOXYMALTOSE IN ABOUT 15 MINUTES OR LESS,INJECTAFER,AM REGENT,N,203565,RX,SOLUTION,INTRAVENOUS,2020-10-08,2027-01-08
5440,600MG/3ML (200MG/ML);900MG/3ML (300MG/ML),8410103,TREATMENT OF HIV-1 INFECTION IN ADULTS AND ADOLESCENTS 12 YEARS OF AGE AND OLDER AND WEIGHING AT LEAST 35 KG,CABENUVA KIT,VIIV HLTHCARE,N,212888,RX,"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,2021-01-21,2026-04-28
4811,400MG;100MG,9284342,FOR THE TREATMENT OF HEPATITIS C,EPCLUSA,GILEAD SCIENCES INC,N,208341,RX,TABLET,ORAL,2016-06-28,2030-09-13
1883,60MG;EQ 10MG BASE,7332183,ACUTE TREATMENT OF MIGRAINE,TREXIMET,CURRAX,N,021926,DISCN,TABLET,ORAL,2015-05-14,2025-10-02
4616,8MG/0.4ML (8MG/0.4ML),9180125,TREATMENT OF OPIOID-INDUCED CONSTIPATION,RELISTOR,SALIX PHARMS,N,021964,RX,SOLUTION,SUBCUTANEOUS,2010-09-27,2029-09-30
4135,60MG,7659254,TREATMENT OF ATTENTION DEFICIT HYPERACTIVITY DISORDER (ADHD) IN ADULTS,VYVANSE,TAKEDA PHARMS USA,N,021977,RX,CAPSULE,ORAL,2007-12-10,2023-02-24
5379,50MG,9944651,"TREATMENT OF ADVANCED SYSTEMIC MASTOCYTOSIS, INCLUDING PATIENTS WITH AGGRESSIVE SYSTEMIC MASTOCYTOSIS (ASM), SYSTEMIC MASTOCYTOSIS WITH AN ASSOCIATED HEMATOLOGICAL NEOPLASM (SM-AHN), AND MAST CELL LEUKEMIA (MCL)",AYVAKIT,BLUEPRINT MEDICINES,N,212608,RX,TABLET,ORAL,2021-06-16,2034-10-15
4399,EQ 25MG ACID,8052993,TREATMENT OF IDIOPATHIC THROMBOCYTOPENIC PURPURA (ITP),PROMACTA,NOVARTIS,N,022291,RX,TABLET,ORAL,2008-11-20,2027-08-01
1207,0.4%;0.3%,10293047,"OCULAR EXAMINATION, INTRAOCULAR PRESSURE MEASUREMENT, OR REMOVAL OF FOREIGN BODIES OR SUTURES, IN ADULT AND PEDIATRIC PATIENTS REQUIRING A DISCLOSING AGENT IN COMBINATION WITH A TOPICAL OPHTHALMIC ANESTHETIC",FLUORESCEIN SODIUM AND BENOXINATE HYDROCHLORIDE,BAUSCH LOMB IRELAND,N,211039,RX,SOLUTION/DROPS,OPHTHALMIC,2020-03-09,2037-11-15
5133,100MG,11110087,TREATMENT OF ACUTE MYELOID LEUKEMIA (AML) BY ORALLY ADMINISTERING VENETOCLAX WITH AZACITIDINE OR DECITABINE OR LOW-DOSE CYTARABINE IN ADULTS 75 YEARS OR OLDER OR HAVING CERTAIN COMORBIDITIES ACCORDING TO A DOSE RAMP-UP INCLUDING A 100 MG PER DAY DOSE,VENCLEXTA,ABBVIE,N,208573,RX,TABLET,ORAL,2016-04-11,2033-09-06
1386,30MG,8808740,"MANAGEMENT OF PAIN SEVERE ENOUGH TO REQUIRE DAILY, AROUND-THE-CLOCK, LONG-TERM OPIOID TREATMENT AND FOR WHICH ALTERNATIVE TREATMENT OPTIONS ARE INADEQUATE",HYSINGLA ER,PURDUE PHARMA LP,N,206627,RX,"TABLET, EXTENDED RELEASE",ORAL,2014-11-20,2031-12-21
5276,"150MG;150MG, 100MG",10206877,"TREATMENT OF CYSTIC FIBROSIS IN PATIENTS AGE 6 AND OLDER, WHO HAVE TWO COPIES OF THE F508DEL MUTATION OR AT LEAST ONE CFTR MUTATION THAT IS RESPONSIVE TO TEZACAFTOR/IVACAFTOR, WITH THE COMPOSITION OF CLAIM 1 OF US 10,206,877",SYMDEKO (COPACKAGED),VERTEX PHARMS INC,N,210491,RX,TABLET,ORAL,2018-02-12,2035-04-14
5468,0.4MG,10487111,METHOD OF REDUCING SERUM BILE ACIDS IN PATIENTS 3 MONTHS OR OLDER SUFFERING FROM PROGRESSIVE FAMILIAL INTRAHEPATIC CHOLESTASIS (PFIC),BYLVAY,ALBIREO,N,215498,RX,CAPSULE,ORAL,2021-07-20,2031-11-08
4684,2MG,6949571,TREATMENT OF PARTIAL-ONSET SEIZURES WITH OR WITHOUT SECONDARILY GENERALIZED SEIZURES IN PATIENTS WITH EPILEPSY 4 YEARS OF AGE AND OLDER,FYCOMPA,CATALYST PHARMS,N,202834,RX,TABLET,ORAL,2012-10-22,2024-06-08
5393,80MG,10172851,TREATMENT OF ADULT AND PEDIATRIC PATIENTS 12 YEARS OF AGE AND OLDER WITH ADVANCED OR METASTATIC RET-MUTANT MEDULLARY THYROID CANCER (MTC) WHO REQUIRE SYSTEMIC THERAPY,RETEVMO,LOXO ONCOL ELI LILLY,N,213246,RX,CAPSULE,ORAL,2020-05-08,2037-10-10
1164,0.6MG,8835460,TREATMENT OF PAIN,SUBSYS,BTCP PHARMA,N,202788,DISCN,SPRAY,SUBLINGUAL,2012-01-04,2027-01-25
242,400MG/VIAL,11344547,TREATMENT OF SCHIZOPHRENIA,ABILIFY MAINTENA KIT,OTSUKA PHARM CO LTD,N,202971,RX,"FOR SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,2013-02-28,2033-09-24
4190,EQ 5MG BASE,9079912,FOR TREATMENT OF STEROID-REFRACTORY ACUTE GRAFT-VERSUS-HOST DISEASE (AGVHD),JAKAFI,INCYTE CORP,N,202192,RX,TABLET,ORAL,2011-11-16,2026-12-12
4190,EQ 5MG BASE,10016429,FOR TREATMENT OF STEROID-REFRACTORY ACUTE GRAFT-VERSUS-HOST DISEASE (AGVHD),JAKAFI,INCYTE CORP,N,202192,RX,TABLET,ORAL,2011-11-16,2028-06-12
465,0.064%;0.005%,10660908,TOPICAL TREATMENT OF PLAQUE PSORIASIS IN PATIENTS 12 YEARS AND OLDER,ENSTILAR,LEO PHARMA AS,N,207589,RX,"AEROSOL, FOAM",TOPICAL,2015-10-16,2031-06-10
1123,2MG,9884092,REDUCING FASTING PLASMA GLUCOSE IN ADULTS WITH TYPE 2 DIABETES MELLITUS BY ADMINISTERING AN EXENATIDE FORMULATION ONCE WEEKLY AS AN ADJUNCT TO DIET AND EXERCISE TO ACHIEVE A MEAN STEADY STATE PLASMA CONCENTRATION OF EXENATIDE AT LEAST 170 PG/ML,BYDUREON PEN,ASTRAZENECA AB,N,022200,DISCN,"FOR SUSPENSION, EXTENDED RELEASE",SUBCUTANEOUS,2014-02-28,2026-08-18
5272,EQ 0.5MG BASE/ML (EQ 0.5MG BASE/ML),10500247,"TREATING LOW BLOOD PRESSURE WITH ANGIOTENSIN II WITH AN INITIAL RATE OF ABOUT 5 NG/KG/MIN TO ABOUT 20 NG/KG/MIN IN A SUBJECT HAVING REFRACTORY HYPOTENSION OR SEVERE HYPOTENSION, AND TITRATING THE RATE UP",GIAPREZA,LA JOLLA PHARMA,N,209360,RX,SOLUTION,INTRAVENOUS,2021-12-23,2029-12-16
242,10MG,8847766,METHOD OF USING A TABLET EMBEDDED WITH A SENSOR THAT COMMUNICATES INFORMATION VIA A SIGNAL THROUGH THE BODY OF A PATIENT TO A RECEIVER,ABILIFY MYCITE KIT,OTSUKA,N,207202,RX,TABLET,ORAL,2017-11-13,2030-03-29
824,0.7MG,8506987,TREATMENT OF MACULAR EDEMA,OZURDEX,ABBVIE,N,022315,RX,IMPLANT,INTRAVITREAL,2009-06-17,2023-01-09
4907,100MG,8143241,"MAINTENANCE TREATMENT OF GBRCA- OR SBRCA-MUTATED ADVANCED EPITHELIAL OVARIAN, FALLOPIAN TUBE OR PRIMARY PERITONEAL CANCER WHO ARE IN A COMPLETE OR PARTIAL RESPONSE TO FIRST-LINE PLATINUM-BASED CHEMOTHERAPY",LYNPARZA,ASTRAZENECA,N,208558,RX,TABLET,ORAL,2017-08-17,2027-08-12
2552,EQ 4MG BASE,10864199,PROPHYLAXIS OF ORGAN REJECTION IN PATIENTS CONVERTED FROM TACROLIMUS IMMEDIATE-RELEASE FORMULATIONS,ENVARSUS XR,VELOXIS PHARMS INC,N,206406,RX,"TABLET, EXTENDED RELEASE",ORAL,2015-07-10,2028-05-30
4175,2.5MG;1GM,8178541,METHOD OF TREATING TYPE 2 DIABETES MELLITUS BY ADMINISTERING A DIPEPTIDYL PEPTIDASE-IV INHIBITOR IN COMBINATION WITH METFORMIN AND/OR A SULFONYLUREA,JENTADUETO,BOEHRINGER INGELHEIM,N,201281,RX,TABLET,ORAL,2012-01-30,2023-08-12
4922,EQ 1GM BASE/VIAL;EQ 0.5GM BASE/VIAL,10420841,"COMPLICATED INTRA-ABDOMINAL INFECTIONS (CIAI), USED IN COMBINATION WITH METRONIDAZOLE, IN ADULT AND PEDIATRIC PATIENTS (BIRTH TO LESS THAN 18 YEARS OF AGE)",ZERBAXA,CUBIST PHARMS LLC,N,206829,RX,POWDER,INTRAVENOUS,2014-12-19,2034-03-14
2029,27MG,10188644,"MANAGEMENT OF PAIN SEVERE ENOUGH TO REQUIRE DAILY, AROUND-THE-CLOCK, LONG-TERM OPIOID TREATMENT AND FOR WHICH ALTERNATIVE TREATMENT OPTIONS ARE INADEQUATE",XTAMPZA ER,COLLEGIUM PHARM INC,N,208090,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2016-04-26,2036-09-02
5233,90MG,9273077,TREATMENT OF ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC),ALUNBRIG,TAKEDA PHARMS USA,N,208772,RX,TABLET,ORAL,2017-04-28,2029-05-21
4810,280MG,11672803,TREATMENT OF SMALL LYMPHOCYTIC LYMPHOMA WITH 17P DELETION,IMBRUVICA,PHARMACYCLICS LLC,N,210563,RX,TABLET,ORAL,2018-02-16,2031-06-03
1813,EQ 4% BASE,10137200,TREATMENT OF NON-NODULAR ACNE VULGARIS,AMZEEQ,JOURNEY,N,212379,RX,"AEROSOL, FOAM",TOPICAL,2019-10-18,2030-10-01
432,400MG/14ML (29.25MG/ML);12MG/14ML (0.88MG/ML),10898575,"TREATMENT OF POSTSURGICAL PAIN PROVIDING ANALGESIA TO A PATIENT FOR UP TO 72 HOURS, FOR EXAMPLE, AFTER BUNIONECTOMY, OPEN INGUINAL HERNIORRHAPHY, OR TOTAL KNEE ARTHROPLASTY VIA SOFT TISSUE OR PERIARTICULAR INSTILLATION",ZYNRELEF KIT,HERON THERAPS INC,N,211988,RX,"SOLUTION, EXTENDED RELEASE",PERIARTICULAR,2021-05-12,2035-04-20
5346,15MG,8962629,TREATMENT OF ADULTS WITH ACTIVE ANKYLOSING SPONDYLITIS WHO HAVE HAD AN INADEQUATE RESPONSE OR INTOLERANCE TO ONE OR MORE TNF BLOCKERS,RINVOQ,ABBVIE,N,211675,RX,"TABLET, EXTENDED RELEASE",ORAL,2019-08-16,2031-01-15
3294,8MG,8999638,DOSAGE MODIFICATION TO REDUCE RISKS ASSOCIATED WITH QT PROLONGATION NOT INDUCED BY OTHER DRUGS DURING TREATMENT WITH ILOPERIDONE,FANAPT,VANDA PHARMS INC,N,022192,RX,TABLET,ORAL,2009-05-06,2030-10-28
2543,EQ 3MG BASE/0.5ML (EQ 3MG BASE/0.5ML),10537554,TREATMENT OF MIGRAINE,ZEMBRACE SYMTOUCH,TONIX MEDS,N,208223,RX,SOLUTION,SUBCUTANEOUS,2016-01-28,2036-01-29
5345,200MG,11091469,TREATMENT OF ROS1-POSITIVE NON-SMALL CELL LUNG CANCER,ROZLYTREK,GENENTECH INC,N,212725,RX,CAPSULE,ORAL,2019-08-15,2037-05-18
1725,150MG;1GM,7943582,TREATMENT OF TYPE 2 DIABETES MELLITUS,INVOKAMET,JANSSEN PHARMS,N,204353,RX,TABLET,ORAL,2014-08-08,2029-02-26
5291,200MG/20ML (10MG/ML),9907859,TPOXX IS INDICATED FOR THE TREATMENT OF HUMAN SMALLPOX DISEASE IN ADULTS AND PEDIATRIC PATIENTS WEIGHING AT LEAST 3 KG,TPOXX,SIGA TECHNOLOGIES,N,214518,RX,SOLUTION,INTRAVENOUS,2022-05-18,2031-08-02
2029,10MG,9492391,"MANAGEMENT OF PAIN SEVERE ENOUGH TO REQUIRE DAILY, AROUND-THE-CLOCK, LONG-TERM OPIOID TREATMENT AND FOR WHICH ALTERNATIVE TREATMENT OPTIONS ARE INADEQUATE",OXYCONTIN,PURDUE PHARMA LP,N,022272,RX,"TABLET, EXTENDED RELEASE",ORAL,2010-04-05,2027-08-24
2810,40UNITS/100ML (0.4UNITS/ML),9962422,"TO INCREASE BLOOD PRESSURE IN ADULTS WITH VASODILATORY SHOCK (E.G., POST-CARDIOTOMY OR SEPSIS) WHO REMAIN HYPOTENSIVE DESPITE FLUIDS AND CATECHOLAMINES",VASOSTRICT,PAR STERILE PRODUCTS,N,204485,RX,SOLUTION,INTRAVENOUS,2020-04-15,2035-01-30
5288,100MG/ML,10709671,USE FOR THE TREATMENT OF FOCAL SEIZURES IN PATIENTS WITH DRAVET SYNDROME,EPIDIOLEX,GW RES LTD,N,210365,RX,SOLUTION,ORAL,2018-09-28,2035-06-17
4829,10MG,9724330,TREATMENT OF PATIENTS WITH PLAQUE PSORIASIS WHO ARE CANDIDATES FOR PHOTOTHERAPY OR SYSTEMIC THERAPY,OTEZLA,AMGEN INC,N,205437,RX,TABLET,ORAL,2014-03-21,2023-03-19
865,1.5% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,8546450,COMBINATION USE OF TOPICAL DICLOFENAC ON THE KNEE AND ADMINISTRATION OF AN ORAL NSAID.,PENNSAID,NUVO PHARMS INC,N,020947,DISCN,SOLUTION,TOPICAL,2009-11-04,2030-08-09
5292,250MG,10980788,TREATING NEWLY DIAGNOSED ACUTE MYELOGENOUS LEUKEMIA (AML) CHARACTERIZED BY THE PRESENCE OF A MUTANT ALLELE OF IDH1 BY ADMINISTERING A ONCE DAILY 500 MG ORAL DOSE TO A SUBJECT THAT HAS NOT INGESTED A HIGH-FAT MEAL,TIBSOVO,SERVIER,N,211192,RX,TABLET,ORAL,2018-07-20,2039-06-07
4226,0.015%,8735375,USE OF INGENOL MEBUTATE TO TREAT ACTINIC KERATOSIS,PICATO,LEO LABS,N,202833,DISCN,GEL,TOPICAL,2012-01-23,2026-12-18
4166,30MG,8426392,ELLA IS A PROGESTERONE AGONIST/ANTAGONIST EMERGENCY CONTRACEPTION INDICATED FOR THE PREVENTION OF PREGNANCY FOLLOWING UNPROTECTED INTERCOURSE OR A KNOWN OR SUSPECTED CONTRACEPTIVE FAILURE. ELLA CAN BE TAKEN WITH OR WITHOUT FOOD,ELLA,LAB HRA PHARMA,N,022474,RX,TABLET,ORAL,2010-08-13,2030-06-12
5128,100MG IRON/2ML (50MG IRON/ML),11590097,METHOD TO TREAT IDA IN ADULTS & PEDIATRIC PATIENTS 1 YR & OLDER WITH INTOLERANCE OR UNSATISFACTORY RESPONSE TO ORAL IRON & WEIGHING AT LEAST 40 KG BY INTRAVENOUSLY ADMINISTERING FERRIC CARBOXYMALTOSE TO PROVIDE AT LEAST ABOUT 0.6 G OF ELEMENTAL IRON,INJECTAFER,AM REGENT,N,203565,RX,SOLUTION,INTRAVENOUS,2022-02-04,2023-10-20
5128,750MG IRON/15ML (50MG IRON/ML),11433091,METHOD OF TREATING IDA IN ADULT PATIENTS WITH NON-DIALYSIS DEPENDENT CHRONIC KIDNEY DISEASE & WEIGHING AT LEAST 46.7 KG BY INTRAVENOUSLY ADMINISTERING FERRIC CARBOXYMALTOSE TO PROVIDE AT LEAST 0.7 G OF ELEMENTAL IRON IN LESS THAN 15 MINUTES,INJECTAFER,AM REGENT,N,203565,RX,SOLUTION,INTRAVENOUS,2013-07-25,2027-01-08
4135,50MG,7662788,FOR THE TREATMENT OF ATTENTION DEFICIT HYPERACTIVITY DISORDER (ADHD),VYVANSE,TAKEDA PHARMS USA,N,021977,RX,CAPSULE,ORAL,2007-02-23,2023-02-24
5128,1GM IRON/20ML (50MG IRON/ML),11478502,METHOD TO TREAT IRON DEFICIENCY ANEMIA IN ADULTS WITH INTOLERANCE OR UNSATISFACTORY RESPONSE TO ORAL IRON & WEIGHING AT LEAST 40 KG BY INTRAVENOUSLY ADMINISTERING FERRIC CARBOXYMALTOSE TO PROVIDE AT LEAST 0.6 G OF ELEMENTAL IRON IN 15 MINUTES OR LESS,INJECTAFER,AM REGENT,N,203565,RX,SOLUTION,INTRAVENOUS,2021-04-28,2027-01-08
4907,100MG,9566276,MAINTENANCE TREATMENT OF DELETERIOUS OR SUSPECTED DELETERIOUS GBRCA-MUTATED METASTATIC PANCREATIC ADENOCARCINOMA WHOSE DISEASE HAS NOT PROGRESSED ON AT LEAST 16 WEEKS OF A FIRST-LINE PLATINUM-BASED CHEMOTHERAPY REGIMEN,LYNPARZA,ASTRAZENECA,N,208558,RX,TABLET,ORAL,2017-08-17,2024-03-12
403,EQ 0.8MG BASE,10688094,"ADJUNCT TO DIET AND EXERCISE TO IMPROVE GLYCEMIC CONTROL IN ADULTS WITH TYPE 2 DIABETIS BY ORALLY ADMINISTERING A DOSAGE FORM COMPRISING BROMOCRIPTINE AND ONE OR MORE EXCIPIENTS AS RECITED IN CLAIMS 4, 5, AND 6",CYCLOSET,VEROSCIENCE,N,020866,RX,TABLET,ORAL,2009-05-05,2032-04-30
4829,10MG,10092541,TREATMENT OF PSORIASIS USING A DOSAGE TITRATION SCHEDULE,OTEZLA,AMGEN INC,N,205437,RX,TABLET,ORAL,2014-03-21,2034-05-29
4228,"75MG;75MG, 50MG",8415387,TEZACAFTOR AND IVACAFTOR FOR THE TREATMENT OF CYSTIC FIBROSIS IN PATIENTS WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION OR HAVING AT LEAST ONE CFTR GENE MUTATION THAT IS RESPONSIVE TO TEZACAFTOR/IVACAFTOR BASED ON IN VITRO DATA AND/OR CLINICAL EVIDENCE,SYMDEKO (COPACKAGED),VERTEX PHARMS INC,N,210491,RX,TABLET,ORAL,2019-06-21,2027-11-12
769,500MG/10ML (50MG/ML),11510942,METHOD OF USING L-CYSTEINE IN AN ADMIXTURE FOR TREATING PATIENTS NEEDING PARENTERAL NUTRITION,ELCYS,EXELA PHARMA,N,210660,RX,SOLUTION,INTRAVENOUS,2019-04-16,2039-01-15
989,600MG;200MG;300MG,9018192,TREATMENT OF HIV-1 INFECTION IN ADULTS,ATRIPLA,GILEAD SCIENCES,N,021937,RX,TABLET,ORAL,2006-07-12,2026-06-13
1407,26.6MG;800MG,8067451,RELIEF OF SIGNS AND SYMPTOMS OF RHEUMATOID ARTHRITIS AND OSTEOARTHRITIS AND TO DECREASE RISK OF DEVELOPING UPPER GASTROINTESTINAL ULCERS IN PATIENTS WHO ARE TAKING IBUPROFEN FOR THOSE INDICATIONS,DUEXIS,HORIZON,N,022519,RX,TABLET,ORAL,2011-04-23,2026-07-18
4538,EQ 210MG IRON,9757416,CONTROL OF SERUM PHOSPHOROUS LEVELS,AURYXIA,KERYX BIOPHARMS,N,205874,RX,TABLET,ORAL,2014-09-05,2024-02-18
5006,50MG/VIAL,6130208,P2Y12 PLATELET INHIBITOR FOR USE AS ADJUNCT TO PERCUTANEOUS CORONARY INTERVENTION TO REDUCE RISK OF VARIOUS DISEASES/CONDITIONS IN PATIENTS NOT TREATED WITH A P2Y12 PLATELET INHIBITOR AND NOT GIVEN A GLYCOPROTEIN IIB/IIIA INHIBITOR,KENGREAL,CHIESI,N,204958,RX,POWDER,INTRAVENOUS,2015-06-22,2023-06-29
2706,50MG,9622983,USE OF TROKENDI XR FOR THE TREATMENT OF EPILEPSY,TROKENDI XR,SUPERNUS PHARMS,N,201635,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2013-08-16,2027-11-16
5393,80MG,10584124,"TREATMENT OF ADULT AND PEDIATRIC PATIENTS 12 YEARS OF AGE AND OLDER WITH ADVANCED OR METASTATIC THYROID CANCER WITH A RET GENE FUSION, AS DETECTED BY AN FDA-APPROVED TEST, WHO REQUIRE SYSTEMIC THERAPY AND WHO ARE RADIOACTIVE IODINE-REFRACTORY",RETEVMO,LOXO ONCOL ELI LILLY,N,213246,RX,CAPSULE,ORAL,2020-05-08,2038-10-10
1725,1GM;EQ 100MG BASE,7326708,METHOD OF TREATING TYPE 2 DIABETES MELLITUS IN PATIENTS FOR WHOM TREATMENT WITH BOTH SITAGLIPTIN AND METFORMIN HCL EXTENDED RELEASE IS APPROPRIATE,JANUMET XR,MERCK SHARP DOHME,N,202270,RX,"TABLET, EXTENDED RELEASE",ORAL,2012-02-02,2026-11-24
5460,10MG;EQ 10MG BASE,11351166,METHOD OF TREATING BIPOLAR DISORDER BY ADMINISTERING THE ATYPICAL ANTIPSYCHOTIC OLANZAPINE AND SAMIDORPHAN,LYBALVI,ALKERMES INC,N,213378,RX,TABLET,ORAL,2021-05-28,2031-08-23
4190,EQ 20MG BASE,7598257,"FOR TREATMENT OF INTERMEDIATE OR HIGH-RISK MYELOFIBROSIS (MF), INCLUDING PRIMARY MF, POST-POLYCYTHEMIA VERA MF AND POST-ESSENTIAL THROMBOCYTHEMIA MF",JAKAFI,INCYTE CORP,N,202192,RX,TABLET,ORAL,2011-11-16,2027-12-24
2706,100MG,10314790,USE OF TROKENDI XR FOR THE TREATMENT OF EPILEPSY,TROKENDI XR,SUPERNUS PHARMS,N,201635,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2013-08-16,2027-11-16
230,40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,8258132,PREVENTION OF POSTOPERATIVE NAUSEA AND VOMITING,EMEND,MERCK,N,021549,DISCN,CAPSULE,ORAL,2006-06-30,2027-09-26
4801,EQ 75MG BASE,9233956,"TAFINLAR IS INDICATED, IN COMBINATION WITH TRAMETINIB, FOR THE ADJUVANT TREATMENT OF PATIENTS WITH MELANOMA WITH BRAF V600E OR V600K MUTATIONS, AS DETECTED BY AN FDA-APPROVED TEST, AND INVOLVEMENT OF LYMPH NODE(S), FOLLOWING COMPLETE RESECTION",TAFINLAR,NOVARTIS,N,202806,RX,CAPSULE,ORAL,2013-05-29,2029-05-04
1948,800PPM,8291904,A METHOD OF PROVIDING A PREDETERMINED CONCENTRATION OF NITRIC OXIDE TO A PATIENT,INOMAX,MALLINCKRODT HOSP,N,020845,RX,GAS,INHALATION,1999-12-23,2031-01-06
5227,EQ 60MG BASE,10952997,TREATMENT OF TARDIVE DYSKINESIA,INGREZZA,NEUROCRINE,N,209241,RX,CAPSULE,ORAL,2021-04-23,2037-10-10
419,0.16MG/INH;0.0048MG/INH,10716753,MAINTENANCE TREATMENT OF PATIENTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD),SYMBICORT AEROSPHERE,ASTRAZENECA,N,216579,RX,"AEROSOL, METERED",INHALATION,2023-04-28,2030-05-28
1944,10MG,10328029,TREATMENT OF HEREDITARY TYROSINEMIA TYPE 1 (HT-1) IN COMBINATION WITH DIETARY RESTRICTION OF TYROSINE AND PHENYLALANINE,NITYR,CYCLE,N,209449,RX,TABLET,ORAL,2017-07-26,2035-01-05
4829,10MG,9018243,TREATMENT OF ADULT PATIENTS WITH ORAL ULCERS ASSOCIATED WITH BEHCETS DISEASE,OTEZLA,AMGEN INC,N,205437,RX,TABLET,ORAL,2014-03-21,2023-03-19
435,105MG;45MG,10894047,DEXTROMETHORPHAN AND BUPROPION IN COMBINATION TO TREAT MAJOR DEPRESSIVE DISORDER,AUVELITY,AXSOME,N,215430,RX,"TABLET, EXTENDED RELEASE",ORAL,2022-08-18,2034-11-05
4907,150MG,9566276,MAINTENANCE TREATMENT OF DELETERIOUS OR SUSPECTED DELETERIOUS GBRCA-MUTATED METASTATIC PANCREATIC ADENOCARCINOMA WHOSE DISEASE HAS NOT PROGRESSED ON AT LEAST 16 WEEKS OF A FIRST-LINE PLATINUM-BASED CHEMOTHERAPY REGIMEN,LYNPARZA,ASTRAZENECA,N,208558,RX,TABLET,ORAL,2017-08-17,2024-03-12
4135,10MG,7671030,FOR THE TREATMENT OF ATTENTION DEFICIT HYPERACTIVITY DISORDER (ADHD),VYVANSE,TAKEDA PHARMS USA,N,208510,RX,"TABLET, CHEWABLE",ORAL,2017-01-28,2023-02-24
1123,2MG/VIAL,7612176,"AS AN ADJUNCT TO DIET AND EXERCISE TO IMPROVE GLYCEMIC CONTROL IN ADULTS WITH TYPE 2 DIABETES MELLITUS IN COMBINATION WITH METFORMIN, A SULFONYLUREA, A THIAZOLIDINEDIONE, OR COMBINATION OF ANY TWO OF THESE THERAPIES",BYDUREON,ASTRAZENECA AB,N,022200,DISCN,"FOR SUSPENSION, EXTENDED RELEASE",SUBCUTANEOUS,2012-01-27,2025-04-13
4175,2.5MG;500MG,8119648,METHOD OF TREATING TYPE 2 DIABETES MELLITUS BY ADMINISTERING A DIPEPTIDYL PEPTIDASE-IV INHIBITOR,JENTADUETO,BOEHRINGER INGELHEIM,N,201281,RX,TABLET,ORAL,2012-01-30,2023-08-12
1413,500MG,10792270,USE OF VASCEPA AS AN ADJUNCT TO STATIN THERAPY TO REDUCE THE RISK OF CORONARY REVASCULARIZATION IN AN ADULT PATIENT WITH ESTABLISHED CARDIOVASCULAR DISEASE,VASCEPA,AMARIN PHARMS,N,202057,RX,CAPSULE,ORAL,2017-02-16,2033-06-28
5012,49MG;51MG,8796331,TREATMENT OF HEART FAILURE,ENTRESTO,NOVARTIS PHARMS CORP,N,207620,RX,TABLET,ORAL,2015-07-07,2023-01-14
2706,100MG,8992989,USE OF TROKENDI XR FOR THE TREATMENT OF EPILEPSY,TROKENDI XR,SUPERNUS PHARMS,N,201635,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2013-08-16,2027-11-16
3317,10MG,9101622,"USE OF REVLIMID (LENALIDOMIDE) FOR THE TREATMENT OF PATIENTS WITH MULTIPLE MYELOMA, IN COMBINATION WITH DEXAMETHASONE, WHEREIN THOSE PATIENTS HAVE NOT RECEIVED PREVIOUS TREATMENT FOR MULTIPLE MYELOMA",REVLIMID,CELGENE,N,021880,RX,CAPSULE,ORAL,2005-12-27,2023-05-15
5372,"100MG,75MG,50MG; 150MG",9931334,"TREATMENT OF CF IN PATIENTS AGED 12 YEARS AND OLDER WHO HAVE AT LEAST ONE F508DEL MUTATION IN THE CFTR GENE USING A SOLID COMPOSITION COMPRISING ELEXACAFTOR, TEZACAFTOR, AMORPHOUS IVACAFTOR, AND LESS THAN ABOUT 30% CRYSTALLINE IVACAFTOR",TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,N,212273,RX,TABLET,ORAL,2019-10-21,2026-12-28
4810,140MG,10751342,TREATMENT OF SMALL LYMPHOCYTIC LYMPHOMA,IMBRUVICA,PHARMACYCLICS LLC,N,210563,RX,TABLET,ORAL,2018-02-16,2031-06-03
242,9.75MG/1.3ML (7.5MG/ML),7115587,TREATMENT OF SCHIZOPHRENIA,ABILIFY,OTSUKA,N,021866,DISCN,INJECTABLE,INTRAMUSCULAR,2006-09-20,2024-07-21
