id,pmid,doi,document_id,type,authors,title,isbn10,url,journal,volume,issue,dp_year,pages
1903,22266222.0,10.1158/0008-5472.CAN-11-3948,,JOURNAL ARTICLE,"Clegg NJ, Wongvipat J, Joseph JD, Tran C, Ouk S, Dilhas A, Chen Y, Grillot K, Bischoff ED, Cai L, Aparicio A, Dorow S, Arora V, Shao G, Qian J, Zhao H, Yang G, Cao C, Sensintaffar J, Wasielewska T, Herbert MR, Bonnefous C, Darimont B, Scher HI, Smith-Jones P, Klang M, Smith ND, De Stanchina E, Wu N, Ouerfelli O, Rix PJ, Heyman RA, Jung ME, Sawyers CL, Hager JH",ARN-509: a novel antiandrogen for prostate cancer treatment.,,,Cancer Res.,72,6,2012.0,1494-503
458,24660890.0,10.1021/jm401992e,,JOURNAL ARTICLE,"Biftu T, Sinha-Roy R, Chen P, Qian X, Feng D, Kuethe JT, Scapin G, Gao YD, Yan Y, Krueger D, Bak A, Eiermann G, He J, Cox J, Hicks J, Lyons K, He H, Salituro G, Tong S, Patel S, Doss G, Petrov A, Wu J, Xu SS, Sewall C, Zhang X, Zhang B, Thornberry NA, Weber AE",Omarigliptin (MK-3102): a novel long-acting DPP-4 inhibitor for once-weekly treatment of type 2 diabetes.,,,J. Med. Chem.,57,8,2014.0,3205-12
361,,,familyId=61,ONLINE RESOURCE,,Somatostatin receptors. Accessed on 19/06/2015. IUPHAR/BPS Guide to PHARMACOLOGY,,http://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=61,,,,2015.0,
3397,,,NDA:215833 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215833Orig1s000MultidisciplineR.pdf,,,,2022.0,
581,,,NDA:205109,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205109s001lbl.pdf,,,,2014.0,
3536,23623333.0,10.1016/j.crohns.2013.03.014,,JOURNAL ARTICLE,"Sugiura T, Kageyama S, Andou A, Miyazawa T, Ejima C, Nakayama A, Dohi T, Eda H","Oral treatment with a novel small molecule alpha 4 integrin antagonist, AJM300, prevents the development of experimental colitis in mice",,,J Crohns Colitis,7,11,2013.0,e533-542
2541,,,NDA:210656,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210656s000lbl.pdf,,,,2018.0,
139,,,NDA:204447,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204447s004lbl.pdf,,,,2014.0,
524,,,NDA:008922,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/008922s016lbl.pdf,,,,2009.0,
3407,,,BLA:761235 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761235Orig1s000PharmR.pdf,,,,2022.0,
3713,,,BLA:761345 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761345Orig1s000MultidisciplineR.pdf,,,,2023.0,
3560,,,EMEA/H/C/005865 review,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/assessment-report/tecvayli-epar-public-assessment-report_en.pdf,,,,2022.0,
2753,32251768.0,10.1016/j.antiviral.2020.104787,,JOURNAL ARTICLE,"Caly L, Druce JD, Catton MG, Jans DA, Wagstaff KM",The FDA-approved drug Ivermectin inhibits the replication of SARS-CoV-2 in vitro,,,Antiviral Res,,,2020.0,
3206,,,NDA:211964,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211964s000lbl.pdf,,,,2021.0,
641,21443688.0,10.1111/j.1349-7006.2011.01939.x,,JOURNAL ARTICLE,"Tian S, Quan H, Xie C, Guo H, Lü F, Xu Y, Li J, Lou L",YN968D1 is a novel and selective inhibitor of vascular endothelial growth factor receptor-2 tyrosine kinase with potent activity in vitro and in vivo.,,,Cancer Sci.,102,7,2011.0,1374-80
382,,,BLA:103293,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/103293s5130lbl.pdf,,,,2012.0,
3070,,,BLA:761172,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/761172s000lbl.pdf,,,,2020.0,
373,,,020913,DRUG LABEL,,,,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020912s021,020913s018lbl.pdf",,,,2015.0,
2,,,,ONLINE RESOURCE,Veterans Health Administration,Veterans Health Administration (VHA) National Drug File - Reference Terminology (NDF-RT),,http://www.cancer.gov/cancertopics/cancerlibrary/terminologyresources/fmt,,,,,
370,28684.0,,,JOURNAL ARTICLE,"Falliers CJ, Redding MA, Katsampes CP",Inhibition of cutaneous and mucosal allergy with phenyltoloxamine.,,,Ann Allergy,41,3,1978.0,140-4
3202,,,NDA:213498,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213498s000lbl.pdf,,,,2021.0,
3061,,,NDA:212642,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212642s000lbl.pdf,,,,2020.0,
3542,,,BLA:761310 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761310Orig1s000MultidisciplineR.pdf,,,,2022.0,
3680,37431762.0,10.1080/14712598.2023.2231344,,JOURNAL ARTICLE,Tanaka Y,Ozoralizumab: first nanobody(R) therapeutic for rheumatoid arthritis,,,Expert Opin Biol Ther,23,7,2023.0,579-587
33,22171087.0,10.1124/jpet.111.189068,,JOURNAL ARTICLE,,Pharmacological effects of Lu AA21004: a novel multimodal compound for the treatment of major depressive disorder.,,,J Pharmacol Exp Ther,,,2012.0,
102,,,BLA:125557,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125557lbl.pdf,,,,2014.0,
3246,,,NDA:214662,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214662s000lbl.pdf,,,,2021.0,
2208,16135657.0,,,JOURNAL ARTICLE,"Iwanaga T, Kobayashi D, Hirayama M, Maeda T, Tamai I","Involvement of uric acid transporter in increased renal clearance of the xanthine oxidase inhibitor oxypurinol induced by a uricosuric agent, benzbromarone.",,,Drug Metab. Dispos.,33,12,2005.0,1791-5
600,,,NDA:207999,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207999s000lbl.pdf,,,,2016.0,
2886,10064839.0,10.1016/s0006-8993(99)01125-7,,JOURNAL ARTICLE,"Chou YC, Liao JF, Chang WY, Lin MF, Chen CF","Binding of dimemorfan to sigma-1 receptor and its anticonvulsant and locomotor effects in mice, compared with dextromethorphan and dextrorphan",,,Brain Res,821,2,1999.0,516-519
2716,28495802.0,10.1152/ajpgi.00044.2017,,JOURNAL ARTICLE,"Yin J, Tse CM, Cha B, Sarker R, Zhu XC, Walentinsson A, Greasley PJ, Donowitz M",A common NHE3 single-nucleotide polymorphism has normal function and sensitivity to regulatory ligands,,,Am J Physiol Gastrointest Liver Physiol,313,2,2017.0,G129-G137
384,,,NDA:207620,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207620Orig1s000lbl.pdf,,,,2015.0,
329,,,NDA:022572,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022572s003lbl.pdf,,,,2014.0,
654,,,BLA:761049,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/761049s000lbl.pdf,,,,2017.0,
313,,,NDA:021179,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021179Orig1s030lbl.pdf,,,,2014.0,
3400,,,NDA:214998,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/214998s000lbl.pdf,,,,2022.0,
479,20160034.0,10.1158/0008-5472.CAN-09-2766,,JOURNAL ARTICLE,"Kupperman E, Lee EC, Cao Y, Bannerman B, Fitzgerald M, Berger A, Yu J, Yang Y, Hales P, Bruzzese F, Liu J, Blank J, Garcia K, Tsu C, Dick L, Fleming P, Yu L, Manfredi M, Rolfe M, Bolen J",Evaluation of the proteasome inhibitor MLN9708 in preclinical models of human cancer.,,,Cancer Res.,70,5,2010.0,1970-80
2548,30267321.0,10.1007/s40265-018-0987-2,,JOURNAL ARTICLE,Syed YY,Lanadelumab: First Global Approval.,,,Drugs,78,15,2018.0,1633-37
486,1354949.0,,,JOURNAL ARTICLE,"Rosenzweig P, Thebault JJ, Caplain H, Dubruc C, Bianchetti G, Fuseau E, Morselli PL","Pharmacodynamics and pharmacokinetics of mizolastine (SL 85.0324), a new nonsedative H1 antihistamine.",,,Ann Allergy,69,2,1992.0,135-9
3229,,,BLA:761178 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761178Orig1s000PharmR.pdf,,,,2021.0,
18,11302816.0,10.1128/AAC.45.5.1493-1499.2001,,JOURNAL ARTICLE,,"In vitro antifungal activity of KP-103, a novel triazole derivative, and its therapeutic efficacy against experimental plantar tinea pedis and cutaneous candidiasis in guinea pigs.",,,Antimicrob Agents Chemother,,,2001.0,
3275,,,NDA:215596,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215596lbl.pdf,,,,2021.0,
3192,,,NDA:214377,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214377s000lbl.pdf,,,,2021.0,
331,,,NDA:206940,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206940s000lbl.pdf,,,,2015.0,
3213,32134960.0,10.1371/journal.pone.0229206,,JOURNAL ARTICLE,"Brown ME, Bedinger D, Lilov A, Rathanaswami P, Vásquez M, Durand S, Wallace-Moyer I, Zhong L, Nett JH, Burnina I, Caffry I, Lynaugh H, Sinclair M, Sun T, Bukowski J, Xu Y, Abdiche YN",Assessing the binding properties of the anti-PD-1 antibody landscape using label-free biosensors,,,PLoS One,15,3,2020.0,e0229206
63,2851680.0,10.1254/jjp.48.349,,JOURNAL ARTICLE,,"Pharmacological profiles of CS-622, a novel angiotensin converting enzyme inhibitor.",,,Jpn J Pharmacol,,,1988.0,
444,9368911.0,,,JOURNAL ARTICLE,"Bruhwyler J, Liégeois JF, Géczy J",Pirlindole: a selective reversible inhibitor of monoamine oxidase A. A review of its preclinical properties.,,,Pharmacol. Res.,36,1,1997.0,23-33
2940,32053994.0,10.3390/ijms21041181,,JOURNAL ARTICLE,"Petersen M, Gandhi PS, Buchardt J, Alanentalo T, Fels JJ, Johansen NL, Helding-Kvist P, Vad K, Thygesen P","Tissue distribution and receptor activation by somapacitan, a long acting growth hormone derivative",,,Int J Mol Sci,21,4,2020.0,1181
364,11502873.0,,,JOURNAL ARTICLE,"Takasaki J, Kamohara M, Saito T, Matsumoto M, Matsumoto S, Ohishi T, Soga T, Matsushime H, Furuichi K","Molecular cloning of the platelet P2T(AC) ADP receptor: pharmacological comparison with another ADP receptor, the P2Y(1) receptor.",,,Mol. Pharmacol.,60,3,2001.0,432-9
492,15931571.0,,,JOURNAL ARTICLE,Brown WM,Taltirelin (Tanabe Seiyaku).,,,IDrugs,4,12,2001.0,1389-400
218,,,BLA:125377,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125377s055lbl.pdf,,,,2015.0,
104,22037378.0,10.1038/nbt.1990,,JOURNAL ARTICLE,,Comprehensive analysis of kinase inhibitor selectivity,,,Nat Biotechnol,29,11,2011.0,
625,,,BLA:761046,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/761046s000lbl.pdf,,,,2016.0,
549,12749884.0,,,JOURNAL ARTICLE,"Faul MM, Gillig JR, Jirousek MR, Ballas LM, Schotten T, Kahl A, Mohr M",Acyclic N-(azacycloalkyl)bisindolylmaleimides: isozyme selective inhibitors of PKCbeta.,,,Bioorg. Med. Chem. Lett.,13,11,2003.0,1857-9
400,,,NDA:022037,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/022037s011lbl.pdf,,,,2015.0,
594,9713295.0,,,JOURNAL ARTICLE,"Denis L, Debruyne F, De Porre P, Bruynseels J",Early clinical experience with liarozole (Liazal) in patients with progressive prostate cancer.,,,Eur. J. Cancer,34,4,1998.0,469-75
508,,,NDA:207988,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207988lbl.pdf,,,,2015.0,
3261,,,000233074,DRUG LABEL,,,,https://www.pmda.go.jp/files/000233074.pdf,,,,2021.0,
2529,24211136.0,10.1016/j.chembiol.2013.09.017,,JOURNAL ARTICLE,"Winkler DG, Faia KL, DiNitto JP, Ali JA, White KF, Brophy EE, Pink MM, Proctor JL, Lussier J, Martin CM, Hoyt JG, Tillotson B, Murphy EL, Lim AR, Thomas BD, Macdougall JR, Ren P, Liu Y, Li LS, Jessen KA, Fritz CC, Dunbar JL, Porter JR, Rommel C, Palombella VJ, Changelian PS, Kutok JL",PI3K-delta and PI3K-gamma inhibition by IPI-145 abrogates immune responses and suppresses activity in autoimmune and inflammatory disease models.,,,Chem. Biol.,20,11,2013.0,1364-74
2934,29668724.0,10.1371/journal.pone.0195802,,JOURNAL ARTICLE,"Rylova SN, Stoykow C, Del Pozzo L, Abiraj K, Tamma ML, Kiefer Y, Fani M, Maecke HR",The somatostatin receptor 2 antagonist 64Cu-NODAGA-JR11 outperforms 64Cu-DOTA-TATE in a mouse xenograft mod,,,PLoS One,13,4,2018.0,e0195802
284,3924048.0,,,JOURNAL ARTICLE,"Bitonti AJ, Bacchi CJ, McCann PP, Sjoerdsma A",Catalytic irreversible inhibition of Trypanosoma brucei brucei ornithine decarboxylase by substrate and product analogs and their effects on murine trypanosomiasis.,,,Biochem. Pharmacol.,34,10,1985.0,1773-7
2710,27003761.0,10.1021/acs.jmedchem.6b00064,,JOURNAL ARTICLE,"Menichincheri M, Ardini E, Magnaghi P, Avanzi N, Banfi P, Bossi R, Buffa L, Canevari G, Ceriani L, Colombo M, Corti L, Donati D, Fasolini M, Felder E, Fiorelli C, Fiorentini F, Galvani A, Isacchi A, Borgia AL, Marchionni C, Nesi M, Orrenius C, Panzeri A, Pesenti E, Rusconi L, Saccardo MB, Vanotti E, Perrone E, Orsini P","Discovery of Entrectinib: A New 3-Aminoindazole As a Potent Anaplastic Lymphoma Kinase (ALK), c-ros Oncogene 1 Kinase (ROS1), and Pan-Tropomyosin Receptor Kinases (Pan-TRKs) inhibitor",,,J Med Chem,59,7,2016.0,3392-3408
241,18306243.0,10.1002/ana.21315,,JOURNAL ARTICLE,"LeWitt PA, Guttman M, Tetrud JW, Tuite PJ, Mori A, Chaikin P, Sussman NM","Adenosine A2A receptor antagonist istradefylline (KW-6002) reduces ""off"" time in Parkinson's disease: a double-blind, randomized, multicenter clinical trial (6002-US-005).",,,Ann. Neurol.,63,3,2008.0,295-302
3669,,,NDA:216718,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216718Orig1s000lbl.pdf,,,,2023.0,
3405,,,BLA:761234,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761234s000lbl.pdf,,,,2022.0,
215,,,BLA:125147,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125147s200lbl.pdf,,,,2015.0,
3,,,,ONLINE RESOURCE,Wolters Kluwer Health,Lexicomp Online,,http://www.lexi.com,,,,,
478,,,NDA:208462,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/208462lbl.pdf,,,,2015.0,
2522,,,NDA:211192,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211192s000lbl.pdf,,,,2018.0,
3210,,,NDA:214154,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214154s000lbl.pdf,,,,2021.0,
402,,,BLA:103950,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/103950s5150lbl.pdf,,,,2013.0,
3705,,,NDA:217417 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217417Orig1s000IntegratedR.pdf,,,,2023.0,
311,,,NDA:021029,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021029s028lbl.pdf,,,,2015.0,
295,,,NDA:022575,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/022575s012lbl.pdf,,,,2013.0,
2727,,,NDA:212028,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212028s000lbl.pdf,,,,2019.0,
2692,,,BLA:761105,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761105s000lbl.pdf,,,,2019.0,
37,17154430.0,10.1002/cmdc.200600221,,JOURNAL ARTICLE,,Discovery of selective irreversible inhibitors for Bruton's tyrosine kinase.,,,ChemMedChem,,,2007.0,
510,10487332.0,,,JOURNAL ARTICLE,Timmermans PB,Angiotensin II receptor antagonists: an emerging new class of cardiovascular therapeutics.,,,Hypertens. Res.,22,2,1999.0,147-53
2311,16946104.0,10.1124/jpet.106.109058,,JOURNAL ARTICLE,"Braselmann S, Taylor V, Zhao H, Wang S, Sylvain C, Baluom M, Qu K, Herlaar E,  Lau A, Young C, Wong BR, Lovell S, Sun T, Park G, Argade A, Jurcevic S, Pine P, Singh R, Grossbard EB, Payan DG, Masuda ES.","R406, an orally available spleen tyrosine kinase inhibitor blocks fc receptor signaling and reduces immune complex-mediated inflammation.",,https://doi.org/10.1124/jpet.106.109058,J Pharmacol Exp Ther.,319,3,2006.0,998–1008
553,8821512.0,,,JOURNAL ARTICLE,"Guarneri L, Angelico P, Ibba M, Poggesi E, Taddei C, Leonardi A, Testa R","Pharmacological in vitro studies of the new 1,4-dihydropyridine calcium antagonist lercanidipine.",,,Arzneimittelforschung,46,1,1996.0,15-24
2551,30465134.0,10.1007/s40265-018-1016-1,,JOURNAL ARTICLE,Duggan S,Omidenepag Isopropyl Ophthalmic Solution 0.002%: First Global Approval.,,,Drugs,78,18,2018.0,1925-29
409,22037049.0,10.1016/j.bmc.2011.10.007,,JOURNAL ARTICLE,"Lewin AH, Miller GM, Gilmour B",Trace amine-associated receptor 1 is a stereoselective binding site for compounds in the amphetamine class.,,,Bioorg. Med. Chem.,19,23,2011.0,7044-8
191,,,NDA:202057,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202057s009lbl.pdf,,,,2013.0,
679,,,BLA:761061,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/761061s000lbl.pdf,,,,2017.0,
582,,,NDA:020057,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020057s034lbl.pdf,,,,2006.0,
3226,,,NDA:214900,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214900s000lbl.pdf,,,,2021.0,
2008,12240910.0,,,JOURNAL ARTICLE,"Broglio F, Boutignon F, Benso A, Gottero C, Prodam F, Arvat E, Ghè C, Catapano F, Torsello A, Locatelli V, Muccioli G, Boeglin D, Guerlavais V, Fehrentz JA, Martinez J, Ghigo E, Deghenghi R",EP1572: a novel peptido-mimetic GH secretagogue with potent and selective GH-releasing activity in man.,,,J. Endocrinol. Invest.,25,8,2002.0,RC26-8
2417,,,NDA:210496,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210496lbl.pdf,,,,2018.0,
60,21651903.0,10.1016/j.ejphar.2011.05.054,,JOURNAL ARTICLE,,Pregabalin is a potent and selective ligand for alpha(2)delta-1 and alpha(2)delta-2 calcium channel subunits.,,,Eur J Pharmacol,,,2011.0,
3047,24006460.0,10.4049/jimmunol.1201348,,JOURNAL ARTICLE,"Van Rompaey L, Galien R, van der Aar EM, Clement-Lacroix P, Nelles L, Smets B, Lepescheux L, Christophe T, Conrath K, Vandeghinste N, Vayssiere B, De Vos S, Fletcher S, Brys R, van't Klooster G, Feyen JH, Menet C","Preclinical characterization of GLPG0634, a selective inhibitor of JAK1, for the treatment of inflammatory diseases",,,J Immunol,191,7,2013.0,3568-3577
223,,,NDA:206162,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206162lbl.pdf,,,,2014.0,
350,9792651.0,,,JOURNAL ARTICLE,"Cotte N, Balestre MN, Phalipou S, Hibert M, Manning M, Barberis C, Mouillac B",Identification of residues responsible for the selective binding of peptide antagonists and agonists in the V2 vasopressin receptor.,,,J. Biol. Chem.,273,45,1998.0,29462-8
135,17071817.0,,,JOURNAL ARTICLE,"Su S, Ohno Y, Lossin C, Hibino H, Inanobe A, Kurachi Y","Inhibition of astroglial inwardly rectifying Kir4.1 channels by a tricyclic antidepressant, nortriptyline.",,,J. Pharmacol. Exp. Ther.,320,2,2007.0,573-80
684,28193778.0,10.1158/2159-8290.CD-16-1034,,JOURNAL ARTICLE,"Yen K, Travins J, Wang F, David MD, Artin E, Straley K, Padyana A, Gross S, DeLaBarre B, Tobin E, Chen Y, Nagaraja R, Choe S, Jin L, Konteatis Z, Cianchetta G, Saunders JO, Salituro FG, Quivoron C, Opolon P, Bawa O, Saada V, Paci A, Broutin S, Bernard OA, de Botton S, Marteyn BS, Pilichowska M, Xu Y, Fang C, Jiang F, Wei W, Jin S, Silverman L, Liu W, Yang H, Dang L, Dorsch M, Penard-Lacronique V, Biller SA, Su SM","AG-221, a First-in-Class Therapy Targeting Acute Myeloid Leukemia Harboring Oncogenic IDH2 Mutations.",,,Cancer Discov,7,5,2017.0,478-493
143,10742287.0,,,JOURNAL ARTICLE,"Gopalakrishnan M, Molinari EJ, Shieh CC, Monteggia LM, Roch JM, Whiteaker KL, Scott VE, Sullivan JP, Brioni JD",Pharmacology of human sulphonylurea receptor SUR1 and inward rectifier K(+) channel Kir6.2 combination expressed in HEK-293 cells.,,,Br. J. Pharmacol.,129,7,2000.0,1323-32
426,20209107.0,10.1371/journal.pone.0009430,,JOURNAL ARTICLE,"Humbert M, Castéran N, Letard S, Hanssens K, Iovanna J, Finetti P, Bertucci F, Bader T, Mansfield CD, Moussy A, Hermine O, Dubreuil P",Masitinib combined with standard gemcitabine chemotherapy: in vitro and in vivo studies in human pancreatic tumour cell lines and ectopic mouse model.,,,PLoS ONE,5,3,2010.0,e9430
604,,,BLA:103951,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/103951s5363lbl.pdf,,,,2015.0,
664,26562265.0,10.1210/en.2015-1726,,JOURNAL ARTICLE,"Hattersley G, Dean T, Corbin BA, Bahar H, Gardella TJ",Binding Selectivity of Abaloparatide for PTH-Type-1-Receptor Conformations and Effects on Downstream Signaling.,,,Endocrinology,157,1,2016.0,141-9
2559,,,BLA:761108,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761108s000lbl.pdf,,,,2018.0,
343,14681344.0,,,JOURNAL ARTICLE,"Yu KS, Bae KS, Shon JH, Cho JY, Yi SY, Chung JY, Lim HS, Jang IJ, Shin SG, Song KS, Moon BS","Pharmacokinetic and pharmacodynamic evaluation of a novel proton pump inhibitor, YH1885, in healthy volunteers.",,,J Clin Pharmacol,44,1,2004.0,73-82
646,12152654.0,,,JOURNAL ARTICLE,"Gils A, Stassen JM, Nar H, Kley JT, Wienen W, Ries UJ, Declerck PJ",Characterization and comparative evaluation of a novel PAI-1 inhibitor.,,,Thromb. Haemost.,88,1,2002.0,137-43
2744,,,NDA:211672,DRUG LABEL,,,,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211672s000,211673s000lbl.pdf",,,,2019.0,
178,23913691.0,10.1074/jbc.M113.485979,,JOURNAL ARTICLE,"Ehmann DE, Jahic H, Ross PL, Gu RF, Hu J, Durand-Réville TF, Lahiri S, Thresher J, Livchak S, Gao N, Palmer T, Walkup GK, Fisher SL","Kinetics of avibactam inhibition against Class A, C, and D β-lactamases.",,,J. Biol. Chem.,288,39,2013.0,27960-71
3043,,,EMEA/H/C/004854,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/hepcludex-epar-product-information_en.pdf,,,,2020.0,
